,Time Window,Mac,RSSI,Frame_length,MAC Period,Occurrences,Fingerprint,No.,latitude,longitude,gnss_altitude,Classification,utm_x,utm_y,distance
1084,1590.0,d4:d4:da:70:22:e6,-96.0,54.0,10.6,0.2,ZAG002466,26124445,58.66540909,16.45861244,208.1999969,37.0,584608.0065875641,6503716.0557304965,118.59710123376694
1089,1595.0,d4:d4:da:70:22:e6,-91.5,50.31818181818182,4.300449999999955,8.8,ZAG002466,26124448,58.66538741386364,16.45860645886364,211.22954802272727,37.0,584607.7121653943,6503713.635020254,80.7992644838296
1088,1595.0,d4:5c:f0:4d:b8:06,-99.0,27.0,4.300449999999955,0.6,Q_670E335B,26124449,58.66538874333333,16.458606720000002,211.20000203333333,3.0,584607.7240923028,6503713.78335714,153.17404637020798
1087,1595.0,c0:8d:59:6d:00:fd,-97.0,21.0,10.6,0.4,a,26124462,58.6653862,16.45859909,211.6000061,13.0,584607.2877096358,6503713.490587571,129.1549665014884
1085,1595.0,44:20:a9:69:0c:92,-98.0,18.0,10.6,0.2,a,26124470,58.6653862,16.45859909,211.6000061,16.0,584607.2877096358,6503713.490587571,140.6527242105238
1086,1595.0,68:76:20:69:69:61,-99.0,18.0,10.6,0.2,a,26124492,58.6653862,16.45861816,210.8000031,45.0,584608.393771651,6503713.514643443,153.17404637020798
1094,1600.0,d4:d4:da:70:22:e6,-92.0,48.80769230769231,10.6,5.2,ZAG002466,26124513,58.66538620000001,16.45861053,211.6999969,37.0,584607.9512308453,6503713.505018533,84.31909292866256
1093,1600.0,d4:5c:f0:4d:b8:06,-97.5,27.0,10.6,1.2,Q_670E335B,26124530,58.6653862,16.458608623333333,211.7333323,3.0,584607.840643977,6503713.502613366,134.78129649084582
1092,1600.0,68:76:20:69:69:61,-95.0,39.0,10.6,0.4,a,26124536,58.6653862,16.45860767,211.75,45.0,584607.7853505429,6503713.501410781,108.90229622637305
1090,1600.0,44:20:a9:69:0c:92,-98.0,18.0,10.6,0.2,a,26124546,58.6653862,16.45861053,211.6999969,16.0,584607.9512308453,6503713.505018532,140.6527242105238
1095,1605.0,44:20:a9:69:0c:92,-100.0,18.0,10.6,0.2,a,26124552,58.6653862,16.45859718,211.3999939,16.0,584607.1769294338,6503713.488178217,166.81005372000593
1097,1605.0,d4:5c:f0:4d:b8:06,-99.0,27.0,10.6,0.6,Q_670E335B,26124553,58.66538874333333,16.458594636666668,211.66666156666668,3.0,584607.0232577424,6503713.768114688,153.17404637020798
1096,1605.0,52:d9:e5:be:00:d9,-100.0,17.0,10.6,0.2,a,26124557,58.66539383,16.45858955,212.1999969,0.0,584606.7159144232,6503714.327987643,166.81005372000593
1098,1605.0,d4:d4:da:70:22:e6,-96.0,51.3,10.6,2.0,ZAG002466,26124577,58.66539764,16.458593748000002,211.53999938,37.0,584606.9501737924,6503714.757443612,118.59710123376694
1101,1610.0,d4:d4:da:70:22:e6,-96.5,47.25,10.6,1.6,ZAG002466,26124588,58.6654024125,16.4586114875,210.87499615000002,37.0,584607.9675106996,6503715.311134881,123.76350284724813
1099,1610.0,68:76:20:69:69:61,-95.0,39.0,10.6,0.2,a,26124595,58.66540146,16.45860672,210.6999969,45.0,584607.6933016004,6503715.199080797,108.90229622637305
1100,1610.0,cc:b1:1a:e5:07:f9,-99.0,31.0,10.6,0.2,a,26124597,58.66540527,16.45862579,211.3999939,29.0,584608.790137905,6503715.647297245,153.17404637020798
1105,1615.0,d4:d4:da:70:22:e6,-95.0,45.0,3.821619999999939,1.8,ZAG002466,26124616,58.66540909,16.45862854888889,210.73333062222224,37.0,584608.9409042074,6503716.076051229,108.90229622637305
1103,1615.0,58:87:5c:5c:1d:a7,-95.0,31.0,3.821619999999939,1.4,a,26124622,58.66540908999999,16.458628518571427,210.51428224285715,51.0,584608.9391457927,6503716.076012984,108.90229622637305
1104,1615.0,68:76:20:69:69:61,-99.0,18.0,10.6,0.2,a,26124629,58.66540909,16.45862961,210.3999939,45.0,584609.0024487234,6503716.077389788,153.17404637020798
1106,1620.0,d4:5c:f0:4d:b8:06,-101.0,27.0,10.6,0.2,Q_670E335B,26124649,58.66541672,16.45864868,210.0,3.0,584610.0900350506,6503716.950880347,181.65997883753266
1107,1625.0,d4:5c:f0:4d:b8:06,-95.5,27.0,10.6,0.8,Q_670E335B,26124651,58.66542053,16.45865059,209.8749962,3.0,584610.1915897708,6503717.377450238,113.64636663857242
1110,1630.0,d4:5c:f0:4d:b8:06,-96.0,27.0,10.6,0.4,Q_670E335B,26124668,58.66542053,16.4586544,210.0,3.0,584610.4125699543,6503717.382256508,118.59710123376694
1109,1630.0,d2:79:ee:dc:ce:37,-95.0,8.0,10.6,0.2,a,26124671,58.66542816,16.45866394,209.8999939,8.0,584610.947415261,6503718.243725351,108.90229622637305
1108,1630.0,57:47:61:34:88:9a,-98.0,17.0,10.6,0.2,a,26124672,58.66542816,16.45866394,209.8999939,47.0,584610.947415261,6503718.243725351,140.6527242105238
1114,1635.0,d4:5c:f0:4d:b8:06,-95.0,27.0,3.5845379999998386,4.2,Q_670E335B,26124674,58.66537275619048,16.45873996190476,208.9285714,3.0,584615.4908491891,6503712.1716228835,108.90229622637305
1112,1635.0,65:35:ab:b3:d1:e0,-94.5,18.0,3.5845379999998386,1.2,a,26124679,58.66540717833333,16.458712578333333,208.89999895000003,5.0,584613.8192466405,6503715.96923231,104.35626297753913
1115,1635.0,d4:d4:da:70:22:e6,-91.5,47.1,3.5845379999998386,18.0,ZAG002466,26124685,58.665392725111104,16.458738793000002,209.06888883333332,37.0,584615.3746977013,6503714.39325224,80.7992644838296
1113,1635.0,d2:79:ee:dc:ce:37,-98.0,8.0,3.5845379999998386,0.4,a,26124686,58.665395735000004,16.458731649999997,209.09999845,8.0,584614.9531146045,6503714.719326433,140.6527242105238
1111,1635.0,58:87:5c:5c:1d:a7,-96.5,31.0,10.6,0.8,a,26124811,58.6652441025,16.458859920000002,208.725002275,51.0,584622.7599951201,6503698.000180664,123.76350284724813
1117,1640.0,58:87:5c:5c:1d:a7,-96.0,31.0,10.6,0.2,a,26124822,58.66516113,16.4589119,207.1999969,51.0,584625.9757945802,6503688.828584951,118.59710123376694
1120,1640.0,d4:5c:f0:4d:b8:06,-96.0,27.0,10.6,1.4,Q_670E335B,26124823,58.665156225714284,16.458924432857142,207.25714107142858,3.0,584626.7145834969,6503688.298412692,118.59710123376694
1121,1640.0,d4:d4:da:70:22:e6,-101.0,36.0,10.6,0.6,ZAG002466,26124826,58.66516113,16.4589119,207.1999969,37.0,584625.9757945802,6503688.828584951,181.65997883753266
1119,1640.0,d2:79:ee:dc:ce:37,-98.0,8.0,10.6,0.2,a,26124831,58.66516113,16.4589119,207.1999969,8.0,584625.9757945802,6503688.828584951,140.6527242105238
1118,1640.0,65:35:ab:b3:d1:e0,-96.0,18.0,10.6,0.6,a,26124832,58.66513824333333,16.458970386666667,207.4666697,5.0,584629.4234779165,6503686.354448927,118.59710123376694
1116,1640.0,57:47:61:34:88:9a,-95.0,17.0,10.6,0.2,a,26124839,58.6651268,16.45899963,207.6000061,47.0,584631.1473212311,6503685.11738205,108.90229622637305
1128,1645.0,d4:5c:f0:4d:b8:06,-98.5,27.0,3.2726800000000367,0.8,Q_670E335B,26124851,58.6651258475,16.4590311075,208.674995425,3.0,584632.9753399023,6503685.051060535,146.7799267622069
1126,1645.0,65:35:ab:b3:d1:e0,-98.0,30.0,3.2726800000000367,0.6,a,26124852,58.66512426,16.459026336666668,208.29999796666667,5.0,584632.7024739148,6503684.868307099,140.6527242105238
1124,1645.0,59:9b:18:cd:7d:b8,-98.0,17.0,10.6,0.2,a,26124856,58.6651268,16.45903397,208.8999939,65.0,584633.139059483,6503685.160712604,140.6527242105238
1122,1645.0,00:15:f3:25:90:c1,-96.0,31.0,10.6,0.4,3M CH1-0C1,26124859,58.6651268,16.45903397,208.8999939,33.0,584633.139059483,6503685.160712604,118.59710123376694
1125,1645.0,5c:8d:f5:a1:cd:d5,-96.0,17.0,10.6,0.2,a,26124864,58.66511917,16.45903015,208.8000031,17.0,584632.9359771842,6503684.306458352,118.59710123376694
1123,1645.0,21:80:c4:b4:6f:56,-99.0,31.0,10.6,0.2,a,26124865,58.66511917,16.45903015,208.8000031,50.0,584632.9359771842,6503684.306458352,153.17404637020798
1131,1650.0,65:35:ab:b3:d1:e0,-98.0,18.0,10.6,0.2,a,26124877,58.66513443,16.45911217,209.6999969,5.0,584637.6562202233,6503686.1088240305,140.6527242105238
1130,1650.0,59:9b:18:cd:7d:b8,-96.0,17.0,2.712342999999919,0.4,a,26124879,58.665136335,16.45912552,209.59999845,65.0,584638.4259129536,6503686.337750572,118.59710123376694
1129,1650.0,00:15:f3:25:90:c1,-98.0,31.0,10.6,0.4,3M CH1-0C1,26124882,58.66513443,16.45919609,209.1000061,33.0,584642.5236236276,6503686.214725084,140.6527242105238
1135,1655.0,65:35:ab:b3:d1:e0,-97.0,18.0,10.6,1.0,a,26124891,58.66513443,16.459246064000002,209.11999814,5.0,584645.4221414354,6503686.277791598,129.1549665014884
1132,1655.0,00:15:f3:25:90:c1,-98.5,31.0,10.6,0.8,3M CH1-0C1,26124892,58.66513443,16.459251405,209.09999845,33.0,584645.7319221919,6503686.284531995,146.7799267622069
1134,1655.0,5e:56:88:7a:1d:09,-100.0,17.0,10.6,0.2,a,26124894,58.66513443,16.4592247,209.1999969,49.0,584644.1830184062,6503686.250830252,166.81005372000593
1136,1655.0,d2:79:ee:dc:ce:37,-95.0,8.0,10.6,0.4,a,26124895,58.66513443,16.459251405,209.09999845,8.0,584645.7319221919,6503686.284531995,108.90229622637305
1133,1655.0,58:87:5c:5c:1d:a7,-96.0,31.0,10.6,0.2,a,26124899,58.66513443,16.45927811,209.0,51.0,584647.2808259691,6503686.318234354,118.59710123376694
1138,1660.0,5c:8d:f5:a1:cd:d5,-96.0,17.0,10.6,0.2,a,26124905,58.66513443,16.45931053,209.1999969,17.0,584649.1612026833,6503686.359150012,118.59710123376694
1139,1660.0,65:35:ab:b3:d1:e0,-96.0,18.0,10.6,0.6,a,26124907,58.66513443,16.45931053,209.1999969,5.0,584649.1612026833,6503686.359150012,118.59710123376694
1137,1660.0,00:15:f3:25:90:c1,-97.0,31.0,10.6,4.0,3M CH1-0C1,26124908,58.665134239500006,16.459313677,209.20499721000002,33.0,584649.3441917826,6503686.341913715,129.1549665014884
1143,1665.0,52:d9:e5:be:00:d9,-98.0,17.0,10.6,0.2,a,26124931,58.6651268,16.45940018,209.8000031,0.0,584654.379433258,6503685.622863493,140.6527242105238
1145,1665.0,59:9b:18:cd:7d:b8,-97.0,17.0,10.6,1.0,a,26124932,58.665125274000005,16.459415819999997,209.92000126,65.0,584655.2902584214,6503685.472716689,129.1549665014884
1144,1665.0,58:87:5c:5c:1d:a7,-97.0,31.0,10.6,1.0,a,26124934,58.665123748,16.459428408,210.02000126,51.0,584656.0240660391,6503685.318717965,129.1549665014884
1142,1665.0,21:80:c4:b4:6f:56,-94.5,31.0,10.6,2.4,a,26124938,58.665120441666666,16.459461531666665,210.27499773333332,50.0,584657.9532665624,6503684.992437934,104.35626297753913
1141,1665.0,14:aa:ac:fe:27:4f,-96.0,31.0,10.6,0.2,a,26124940,58.6651268,16.45940018,209.8000031,32.0,584654.379433258,6503685.622863493,118.59710123376694
1148,1665.0,d4:5c:f0:4d:b8:06,-96.5,27.0,10.6,1.2,Q_670E335B,26124941,58.665122985,16.45943928,210.0999985,3.0,584656.6564963105,6503685.247496883,123.76350284724813
1147,1665.0,5e:56:88:7a:1d:09,-96.0,17.0,10.6,0.4,a,26124944,58.665122984999996,16.459439279999998,210.0999985,49.0,584656.6564963101,6503685.247496883,118.59710123376694
1140,1665.0,00:15:f3:25:90:c1,-98.0,31.0,10.6,0.4,3M CH1-0C1,26124949,58.66511917,16.45946312,210.3000031,33.0,584658.0484716174,6503684.852870386,140.6527242105238
1149,1670.0,58:87:5c:5c:1d:a7,-98.0,31.0,10.6,1.0,a,26124986,58.665119170000004,16.45952988,210.3000031,51.0,584661.9205875677,6503684.937136535,140.6527242105238
1151,1670.0,67:7f:73:40:8d:90,-100.0,17.0,10.6,0.2,a,26124990,58.66511917,16.45952988,210.3000031,61.0,584661.9205875677,6503684.937136535,166.81005372000593
1152,1670.0,d4:5c:f0:4d:b8:06,-99.0,27.0,10.6,0.2,Q_670E335B,26124991,58.66511917,16.45952988,210.3000031,3.0,584661.9205875677,6503684.937136535,153.17404637020798
1150,1670.0,59:9b:18:cd:7d:b8,-99.0,17.0,10.6,0.2,a,26124994,58.66511917,16.45952988,210.3000031,65.0,584661.9205875677,6503684.937136535,153.17404637020798
1153,1675.0,58:87:5c:5c:1d:a7,-96.5,31.0,2.677014999999983,1.6,a,26124996,58.665108679999996,16.45963358875,209.3749980625,51.0,584667.9611679192,6503683.900215401,123.76350284724813
1154,1675.0,67:7f:73:40:8d:90,-100.0,17.0,10.6,0.2,a,26124998,58.66511154,16.4595871,209.6999969,61.0,584665.257865123,6503684.159930132,166.81005372000593
1155,1680.0,4c:1d:01:b5:bf:a9,-98.0,19.0,10.6,0.2,a,26125021,58.6651001,16.45975113,208.8999939,28.0,584674.7994163702,6503683.093403133,140.6527242105238
1156,1680.0,58:87:5c:5c:1d:a7,-98.5,31.0,2.7058039999999437,0.4,a,26125022,58.665098189999995,16.459804535,208.8999939,51.0,584677.9015650838,6503682.948188476,146.7799267622069
1160,1690.0,59:9b:18:cd:7d:b8,-101.0,17.0,10.6,0.2,a,26125036,58.6651001,16.45996284,209.0,65.0,584687.0787161748,6503683.360694917,181.65997883753266
1159,1690.0,58:87:5c:5c:1d:a7,-99.0,31.0,2.863830999999891,0.8,a,26125037,58.6651048675,16.4599590275,209.450000775,51.0,584686.846034868,6503683.886638194,153.17404637020798
1157,1690.0,00:15:f3:20:9d:2b,-96.0,21.0,10.6,1.0,a,26125042,58.665108488,16.45995674,209.6800049,9.0,584686.7045842366,6503684.286813575,118.59710123376694
1164,1695.0,58:87:5c:5c:1d:a7,-100.0,31.0,10.6,0.4,a,26125054,58.66507721,16.45986843,209.6500015,51.0,584681.6583538438,6503680.693192158,166.81005372000593
1162,1695.0,00:15:f3:20:9d:2b,-96.0,21.0,2.837637000000086,1.4,a,26125055,58.66505540857143,16.459797722857143,209.7142835,9.0,584677.6101272799,6503678.176809994,118.59710123376694
1165,1695.0,65:35:ab:b3:d1:e0,-95.0,30.0,2.837637000000086,1.2,a,26125060,58.665031435,16.459732055,209.70000459999997,5.0,584673.8594409324,6503675.424973133,108.90229622637305
1166,1695.0,d2:79:ee:dc:ce:37,-100.0,8.0,10.6,0.2,a,26125061,58.66505814,16.45981598,209.6000061,8.0,584678.66243423,6503678.503944488,166.81005372000593
1163,1695.0,44:20:a9:69:0c:92,-100.0,18.0,10.6,0.2,a,26125065,58.66503143,16.45972443,209.6999969,16.0,584673.4171978524,6503675.414790481,166.81005372000593
1167,1695.0,d4:d4:da:70:22:e6,-97.0,27.0,10.6,0.2,ZAG002466,26125073,58.66500473,16.45964813,209.8000031,37.0,584669.0564400912,6503672.346007777,129.1549665014884
1171,1700.0,d4:d4:da:70:22:e6,-102.0,27.0,10.6,0.2,ZAG002466,26125090,58.66497803,16.45957947,209.8000031,37.0,584665.138801375,6503669.286873975,197.83188827841644
1169,1700.0,65:35:ab:b3:d1:e0,-100.0,30.0,10.6,0.6,a,26125091,58.66494751,16.459482830000002,209.66667176666667,5.0,584659.6075484629,6503665.767153368,166.81005372000593
1170,1700.0,d4:5c:f0:4d:b8:06,-94.0,27.0,10.6,0.2,Q_670E335B,26125096,58.66487503,16.45923042,209.8000031,3.0,584645.1431292207,6503657.379518054,100.0
1174,1705.0,c5:7b:cc:06:8a:51,-98.0,28.0,2.9032620000000406,0.8,a,26125098,58.66481781,16.459055425,210.29999924999998,1.0,584635.1318411845,6503650.788488778,140.6527242105238
1173,1705.0,44:20:a9:69:0c:92,-98.0,18.0,10.6,0.2,a,26125099,58.66485214,16.4591713,210.1000061,16.0,584641.7695576169,6503654.756607996,140.6527242105238
1172,1705.0,00:15:f3:25:90:c1,-97.0,31.0,2.9032620000000406,2.4,3M CH1-0C1,26125100,58.6648092275,16.459031109166666,210.24167,33.0,584633.7422840752,6503649.802331943,129.1549665014884
1175,1705.0,d4:5c:f0:4d:b8:06,-97.0,27.0,10.6,0.2,Q_670E335B,26125127,58.66478348,16.45894814,210.3000031,3.0,584628.9923408232,6503646.831219486,129.1549665014884
1179,1710.0,d4:d4:da:70:22:e6,-98.0,37.8,10.6,1.0,ZAG002466,26125128,58.664762878,16.458873746000002,210.22000122,37.0,584624.7272989436,6503644.443771296,140.6527242105238
1176,1710.0,65:35:ab:b3:d1:e0,-87.0,18.0,10.6,0.2,a,26125129,58.66477203,16.45890045,210.1000061,5.0,584626.2539973786,6503645.496339466,55.04789807854971
1178,1710.0,d4:5c:f0:4d:b8:06,-97.0,27.0,10.6,0.4,Q_670E335B,26125135,58.66474915,16.45883369,210.3999939,3.0,584622.4372497494,6503642.864920183,129.1549665014884
1183,1715.0,d4:d4:da:70:22:e6,-97.0,46.73076923076923,2.9200630000000274,5.2,ZAG002466,26125149,58.66474826961538,16.45882144307692,210.47308055384613,37.0,584621.7290459588,6503642.751457168,129.1549665014884
1180,1715.0,65:35:ab:b3:d1:e0,-96.0,18.0,10.6,0.2,a,26125153,58.66474915,16.45882416,210.6000061,5.0,584621.8844986879,6503642.852896603,118.59710123376694
1182,1715.0,d4:5c:f0:4d:b8:06,-97.0,27.0,2.9200630000000274,0.8,Q_670E335B,26125155,58.6647472425,16.45882273,210.3750038,3.0,584621.8061762855,6503642.638733921,129.1549665014884
1181,1715.0,c5:7b:cc:06:8a:51,-98.0,28.0,10.6,0.2,a,26125164,58.66474915,16.45882416,210.6000061,1.0,584621.8844986879,6503642.852896603,140.6527242105238
1184,1720.0,d4:d4:da:70:22:e6,-97.5,45.0,10.6,1.2,ZAG002466,26125191,58.66474024666667,16.458815256666668,209.76666256666667,37.0,584621.3896554782,6503641.850471754,134.78129649084582
1188,1725.0,d4:d4:da:70:22:e6,-97.5,27.0,10.6,0.4,ZAG002466,26125198,58.6647377,16.45881271,209.8999939,37.0,584621.248112856,6503641.563742981,134.78129649084582
1185,1725.0,00:15:f3:25:90:c1,-98.0,31.0,10.6,0.2,3M CH1-0C1,26125201,58.6647377,16.45881271,209.8999939,33.0,584621.248112856,6503641.563742981,140.6527242105238
1187,1725.0,d4:5c:f0:4d:b8:06,-96.0,27.0,2.8380959999999504,0.4,Q_670E335B,26125203,58.6647377,16.45880699,210.75,3.0,584620.9163461067,6503641.556526403,118.59710123376694
1186,1725.0,42:b6:e0:9f:22:28,-101.0,17.0,10.6,0.2,a,26125205,58.6647377,16.45880508,210.6999969,15.0,584620.805563853,6503641.554116676,181.65997883753266
1189,1735.0,c5:7b:cc:06:8a:51,-99.0,28.0,10.6,0.4,a,26125232,58.664728165,16.45881176,210.5,1.0,584621.2161017897,6503640.501030144,153.17404637020798
1190,1735.0,d4:d4:da:70:22:e6,-96.0,37.8,10.6,1.0,ZAG002466,26125233,58.664728546000006,16.45881157,210.53999938,37.0,584621.2041589293,6503640.543206472,118.59710123376694
1192,1740.0,d4:d4:da:70:22:e6,-97.0,36.0,10.6,2.4,ZAG002466,26125240,58.66472626,16.4588093775,210.40000154999998,37.0,584621.0825271006,6503640.285944086,129.1549665014884
1191,1740.0,d4:5c:f0:4d:b8:06,-98.0,27.0,10.6,0.2,Q_670E335B,26125251,58.66472626,16.45880508,210.6999969,3.0,584620.8332669481,6503640.280522198,140.6527242105238
1193,1745.0,d4:d4:da:70:22:e6,-98.0,37.285714285714285,3.0317270000000462,4.2,ZAG002466,26125274,58.66472626000001,16.45880118,210.70952713809524,37.0,584620.6070622718,6503640.275601826,140.6527242105238
1195,1750.0,c5:7b:cc:06:8a:51,-98.5,28.0,10.6,0.4,a,26125308,58.664730075,16.458793640000003,219.7000046,1.0,584620.1604949028,6503640.690806179,146.7799267622069
1196,1750.0,d4:5c:f0:4d:b8:06,-94.0,27.0,10.6,0.2,Q_670E335B,26125311,58.66473389,16.45879555,222.6000061,3.0,584620.2620388402,6503641.117932926,100.0
1198,1755.0,d4:d4:da:70:22:e6,-102.0,27.0,10.6,0.2,ZAG002466,26125337,58.66461563,16.45847893,229.6000061,37.0,584602.184016709,6503627.5528473975,197.83188827841644
1203,1760.0,c5:7b:cc:06:8a:51,-91.0,40.0,10.6,1.0,a,26125341,58.664508056,16.458166126000002,229.8000031,1.0,584584.3013369442,6503615.1823125575,77.4263682681127
1201,1760.0,67:7f:73:40:8d:90,-99.0,17.0,10.6,0.2,a,26125346,58.66441345,16.45788956,229.8000031,61.0,584568.4890279608,6503604.301255329,153.17404637020798
1206,1765.0,c5:7b:cc:06:8a:51,-94.0,38.0,10.6,1.8,a,26125361,58.664347330000005,16.45766958,229.66667176666664,1.0,584555.8897981831,6503596.6628930485,100.0
1207,1765.0,d4:5c:f0:4d:b8:06,-96.0,27.0,10.6,0.2,Q_670E335B,26125363,58.66441345,16.45788956,229.8000031,3.0,584568.4890279608,6503604.301255329,118.59710123376694
1205,1765.0,67:7f:73:40:8d:90,-97.0,17.0,10.6,0.2,a,26125366,58.66441345,16.45788956,229.8000031,61.0,584568.4890279608,6503604.301255329,129.1549665014884
1211,1770.0,67:7f:73:40:8d:90,-98.0,17.0,10.6,0.6,a,26125376,58.66426468,16.45739174,230.0,61.0,584539.974516402,6503587.111387112,140.6527242105238
1213,1770.0,c5:7b:cc:06:8a:51,-93.5,31.75,10.6,1.6,a,26125378,58.66424179125,16.457320691249997,229.9750003875,1.0,584535.9089187384,6503584.473674075,95.82558549602649
1220,1775.0,67:7f:73:40:8d:90,-100.0,17.0,10.6,0.6,a,26125409,58.66397857666667,16.456504186666667,229.89999896666666,61.0,584489.1863894172,6503554.141656325,166.81005372000593
1224,1775.0,ce:2e:0e:b2:67:79,-101.0,28.0,10.6,0.2,PN_0CD1623B,26125413,58.66402054,16.4566288,230.0,27.0,584496.3128041846,6503558.970337279,181.65997883753266
1223,1775.0,c5:7b:cc:06:8a:51,-96.5,28.0,10.6,0.8,a,26125416,58.6639261225,16.456348419999998,229.774997675,1.0,584480.2783462185,6503548.105823726,123.76350284724813
1225,1775.0,d2:79:ee:dc:ce:37,-103.0,8.0,10.6,0.2,a,26125419,58.66389465,16.45625496,229.6999969,8.0,584474.9335071056,6503544.484334087,215.44346900318845
1221,1775.0,74:cf:ba:04:75:56,-98.0,17.0,10.6,0.2,a,26125424,58.66389465,16.45625496,229.6999969,20.0,584474.9335071056,6503544.484334087,140.6527242105238
1219,1775.0,63:35:fa:c5:7a:89,-93.0,27.0,10.6,0.2,a,26125426,58.66389465,16.45625496,229.6999969,17.0,584474.9335071056,6503544.484334087,91.82542835656287
1230,1780.0,44:20:a9:69:0c:92,-96.0,18.0,10.6,0.4,a,26125428,58.66383362,16.4560833,229.6000061,16.0,584465.1242919803,6503537.473787537,118.59710123376694
1236,1780.0,63:35:fa:c5:7a:89,-98.5,27.0,10.6,0.8,a,26125429,58.66383362,16.4560833,229.6000061,17.0,584465.1242919803,6503537.473787537,146.7799267622069
1242,1780.0,c5:7b:cc:06:8a:51,-96.0,28.0,10.6,0.6,a,26125430,58.66383362,16.4560833,229.6000061,1.0,584465.1242919803,6503537.473787537,118.59710123376694
1233,1780.0,5a:e8:e6:14:9b:ff,-97.0,18.0,10.6,0.6,a,26125432,58.66383362,16.4560833,229.6000061,19.0,584465.1242919803,6503537.473787537,129.1549665014884
1232,1780.0,5a:8c:28:43:c6:5c,-97.0,18.0,10.6,0.6,a,26125433,58.66383362,16.4560833,229.6000061,35.0,584465.1242919803,6503537.473787537,129.1549665014884
1246,1780.0,d4:5c:f0:4d:b8:06,-95.0,27.0,10.6,1.0,Q_670E335B,26125442,58.663796997999995,16.456001284000003,229.42000425999998,3.0,584460.455653882,6503533.293444827,108.90229622637305
1237,1780.0,65:35:ab:b3:d1:e0,-90.5,18.0,10.6,0.8,a,26125444,58.663778307499996,16.4559774425,229.27500535000001,5.0,584459.1179534193,6503531.182642674,74.19427072122869
